,date,exch.binance.flow.in.ntv,exch.binance.flow.out.ntv,exch.sply.binance.ntv,exch.bitfinex.flow.in.ntv,exch.bitfinex.flow.out.ntv,exch.sply.bitfinex.ntv,exch.bitstamp.flow.in.ntv,exch.bitstamp.flow.out.ntv,exch.sply.bitstamp.ntv,exch.bittrex.flow.in.ntv,exch.bittrex.flow.out.ntv,exch.sply.bittrex.ntv,exch.gemini.flow.in.ntv,exch.gemini.flow.out.ntv,exch.sply.gemini.ntv,exch.huobi.flow.in.ntv,exch.huobi.flow.out.ntv,exch.sply.huobi.ntv,exch.kraken.flow.in.ntv,exch.kraken.flow.out.ntv,exch.sply.kraken.ntv,exch.poloniex.flow.in.ntv,exch.poloniex.flow.out.ntv,exch.sply.poloniex.ntv,close,high,low
309,2017-05-05 00:00:00+00:00,0.0,0.0,0.0,126048.07588354097,73778.42712424963,2028532.87828023,0.0,0.0,0.0,23078.51170249,18611.54973619732,277009.1403488566,134752.20377623924,147477.94945103631,2621621.523966134,0.0,0.0,0.0,366387.5812625676,206312.70789225004,6229479.950653265,240201.32322683,208498.9762139632,5352321.276946385,89.38,94.9,85.4
310,2017-05-06 00:00:00+00:00,0.0,0.0,0.0,25877.687406037767,38884.79965773,2015525.7660285376,0.0,0.0,0.0,9739.9493223,11239.93291772944,275509.1567534272,53188.70494702816,48965.11827356234,2625845.1106396,0.0,0.0,0.0,89049.31554280852,88037.29748653373,6230491.96870954,117956.7283155,158337.6567714768,5311940.348490409,94.82,95.6,90.56
311,2017-05-07 00:00:00+00:00,0.0,0.0,0.0,32283.198554141487,27114.06646305,2020694.898119629,0.0,0.0,0.0,7389.28756425,9362.01013405008,273536.4341836271,4838.554288929973,16388.11766526113,2614295.547263269,0.0,0.0,0.0,48104.19513545589,60187.47379642412,6218408.690048572,134027.93374645,145816.11987678928,5300152.162360069,90.46,96.37,62.74
312,2017-05-08 00:00:00+00:00,0.0,0.0,0.0,59392.35734389814,33304.89214454,2046782.363318988,0.0,0.0,0.0,29705.58297465,21086.672161182592,282155.3449970945,37598.716375959,54310.273607077484,2597583.99003215,0.0,0.0,0.0,60386.58668574863,239840.9528181436,6038954.323916176,148579.70655899,180190.41962915828,5268541.449289901,86.82,97.47,86.57
313,2017-05-09 00:00:00+00:00,0.0,0.0,0.0,78033.95998176037,44076.289001695,2080740.0342990528,0.0,0.0,0.0,30676.06117935,25419.79435011268,287411.6118263318,49835.98377720868,63339.59844044448,2584080.3753689146,0.0,0.0,0.0,186061.9013143815,156211.1228710136,6068805.1023595445,235124.67033206,266939.2108659117,5236726.908756049,85.74,91.12,67.66
314,2017-05-10 00:00:00+00:00,0.0,0.0,0.0,52646.03217389344,31189.89438034099,2102196.1720926054,0.0,0.0,0.0,12601.75885883,13793.885493261772,286219.48519190005,118879.26213502776,45865.68038733918,2657093.957116603,0.0,0.0,0.0,44802.80897639726,160748.1748318246,5952859.736504117,101090.48038528,177529.7846641676,5160287.604477162,86.21,92.7,83.92
315,2017-05-11 00:00:00+00:00,0.0,0.0,0.0,50612.292700604805,30922.96552641613,2121885.499266794,0.0,0.0,0.0,13935.2353423,12341.06362706958,287813.6569071305,37975.464129929045,100695.36538571,2594374.055860822,0.0,0.0,0.0,45742.60044289717,94089.10291329469,5904513.23403372,157421.85946236,165776.61436944522,5151932.849570077,88.2,90.55,85.77
316,2017-05-12 00:00:00+00:00,0.0,0.0,0.0,43549.25075771777,28866.5620380122,2136568.1879865,0.0,0.0,0.0,19154.10563248,18100.81009684798,288866.9524427625,41513.85944526419,93101.54287379204,2542786.3724322943,0.0,0.0,0.0,40653.72486587073,71308.7577791285,5873858.201120461,165852.8925389229,138708.88148466116,5179076.8606243385,85.15,90.57,83.15
317,2017-05-13 00:00:00+00:00,0.0,0.0,0.0,17476.445843086567,20612.05086866181,2133432.582960924,0.0,0.0,0.0,20346.71396952,19728.437534598364,289485.2288776841,2928.90240668449,4545.237767633165,2541170.0370713454,0.0,0.0,0.0,28884.397580724428,48989.550604127566,5853753.048097058,44084.62388566,101342.1258099893,5121819.358700009,87.96,88.59,81.81
318,2017-05-14 00:00:00+00:00,0.0,0.0,0.0,51913.19925902969,15704.95245235056,2169640.8297676034,0.0,0.0,0.0,12643.08125555,9734.41117843117,292393.8989548029,624.4853179100331,2197.20731353,2539597.3150757253,0.0,0.0,0.0,19000.92663629461,45500.81707369621,5827253.157659657,73241.90074563,92079.37200483627,5102981.8874408025,88.72,89.7,86.33
319,2017-05-15 00:00:00+00:00,0.0,0.0,0.0,19458.761221704088,51268.30607576222,2137831.284913545,0.0,0.0,0.0,15290.343964158685,15164.74725816611,292519.49566079554,31771.681917341462,185073.4733708467,2386295.5236222204,0.0,0.0,0.0,60624.20225032523,73931.74375525389,5813945.616154728,199473.31357634,123329.5548824836,5179125.64613466,90.32,94.3,86.75
320,2017-05-16 00:00:00+00:00,0.0,0.0,0.0,25722.52645625699,27463.73449053085,2136090.076879272,0.0,0.0,0.0,23577.15615608,23362.54560300249,292734.106213873,36285.54085698071,133136.87024384513,2289444.194235356,0.0,0.0,0.0,91637.09865866938,69626.11437283157,5835956.600440566,163881.77930857,140456.9842645779,5202550.441178652,87.8,92.18,85.68
321,2017-05-17 00:00:00+00:00,0.0,0.0,0.0,28330.833380891163,30635.020392725888,2133785.8898674366,0.0,0.0,0.0,58344.48562872,50699.00731891416,300379.5845236789,22469.26230136528,133262.38692066187,2178651.06961606,0.0,0.0,0.0,126640.90543797218,68032.90201919014,5894564.603859348,181514.87840303,222379.0777355414,5161686.24184614,86.98,89.4,81.99
322,2017-05-18 00:00:00+00:00,0.0,0.0,0.0,29922.739545858432,35773.002070293776,2127935.6273430013,0.0,0.0,0.0,32127.66260651,31626.902359641208,300880.34477054764,16519.235249582583,42426.85846688847,2152743.446398753,0.0,0.0,0.0,66481.65159225628,115280.6124180713,5845765.643033533,149110.13332018,93014.4257824882,5217781.949383832,95.88,96.1,86.69
323,2017-05-19 00:00:00+00:00,0.0,0.0,0.0,46402.62047271545,140666.4989787924,2033671.7488369248,0.0,0.0,0.0,58545.28290336,40433.04981782515,318992.5778560825,39735.77433718168,117424.74522080802,2075054.475515127,0.0,0.0,0.0,157324.09488033407,105653.87097187663,5897435.86694199,224584.99610736,275211.6142528339,5167155.331238358,124.38,129.47,95.73
324,2017-05-20 00:00:00+00:00,0.0,0.0,0.0,35434.510790726854,47048.51808710488,2022057.7415405463,0.0,0.0,0.0,30936.35281923,33295.45779308039,316633.4728822321,5632.908724145036,6911.589540728909,2073775.7946985431,0.0,0.0,0.0,51899.03308317988,66437.13449441562,5882897.765530755,93318.97141873853,191998.8913553748,5068475.411301722,121.94,133.73,119.8
325,2017-05-21 00:00:00+00:00,0.0,0.0,0.0,80335.88390135867,94502.99088671336,2007890.634555192,0.0,0.0,0.0,55169.7612413,41488.74318600889,330314.49093752325,45404.1885091548,51690.65643421876,2067489.326773479,0.0,0.0,0.0,93882.01096959098,80913.1136653932,5895866.662834953,118756.51278329,247716.4690449368,4939515.455040075,148.0,148.6,121.72
326,2017-05-22 00:00:00+00:00,0.0,0.0,0.0,104121.93304608668,104580.01308429164,2007432.5545169867,0.0,0.0,0.0,80055.57792791,59250.68087176272,351119.38799367053,182860.7850173878,177316.04093143193,2073034.070859435,0.0,0.0,0.0,223005.2340021292,221297.15359121672,5897574.743245865,207886.0860584442,226306.68089535384,4921094.860203166,160.39,181.46,133.38
327,2017-05-23 00:00:00+00:00,0.0,0.0,0.0,56192.68528619981,44845.96988434056,2018779.269918846,0.0,0.0,0.0,42517.69118426,53325.192035683285,340311.88714224723,24506.259384275243,69449.32478539874,2028091.005458312,0.0,0.0,30.59824,84010.5576486399,117346.93603901623,5864238.364855489,123901.52306657712,197356.6317479848,4847639.751521758,169.5,176.04,155.06
328,2017-05-24 00:00:00+00:00,0.0,0.0,0.0,54684.84657746774,65332.10215370118,2008132.0143426128,0.0,0.0,0.0,52716.14498156,54513.206059756594,338514.82606405066,42481.89030274028,105663.1925229122,1964909.70323814,0.0,0.0,30.99782,133852.5663985713,147547.88968099328,5850543.041573067,195153.50406084937,162213.28062286053,4880579.974959746,193.03,201.15,167.81
329,2017-05-25 00:00:00+00:00,0.0,0.0,0.0,77925.05202829464,55592.839454352295,2030464.2269165548,0.0,0.0,0.0,54790.33014617,58976.50194540912,334328.65426481154,55217.15323022525,110414.47131285456,1909712.3851555104,0.0,0.0,31.9424,104803.28885484698,165491.3588452158,5789854.971582698,133218.31221472603,284052.3513203133,4729745.935854159,177.33,216.1,160.86
330,2017-05-26 00:00:00+00:00,0.0,0.0,0.0,68212.86491116484,24477.809934003977,2074199.281893716,0.0,0.0,0.0,36523.80778427,41366.602497436994,329485.85955164453,39055.504152564325,77637.55841707843,1871130.330890996,0.0,0.0,32.570580000000014,72041.87742467578,143642.83604909197,5718254.012958282,119958.78398303296,158886.1127067396,4690818.607130452,162.83,197.67,141.56
331,2017-05-27 00:00:00+00:00,0.0,0.0,0.0,76109.6943282344,110297.81832835745,2040011.1578935927,0.0,0.0,0.0,54892.76727017,55217.59635682671,329161.0304649878,29317.062477420863,23547.45230216836,1876899.9410662488,0.0,0.0,1302.573672986667,74248.92912160218,117600.8615406925,5674902.080539191,159289.28397303808,128114.51440263078,4721993.37670086,156.63,169.62,114.17
332,2017-05-28 00:00:00+00:00,0.0,0.0,0.0,37385.29989371493,56155.94769069376,2021240.510096614,0.0,0.0,0.0,24652.72557238,24469.532382601068,329344.22365476674,12876.873853266145,13667.569605838493,1876109.2453136763,0.0,0.0,4387.938885502666,47659.83021846529,68585.13038802016,5653976.780369637,95951.6218006462,91462.30846572088,4726482.690035785,172.86,182.36,156.51
333,2017-05-29 00:00:00+00:00,0.0,0.0,0.0,41394.009843388565,35749.63461480557,2026884.885325197,0.0,0.0,0.0,34952.19704144,40267.02401894792,324029.39667725883,11584.299790728732,29938.335905185184,1857755.20919922,0.0,0.0,7497.325142329667,51081.46322659382,108921.79127654766,5596136.452319683,126279.69625318292,133552.65076917424,4719209.735519794,194.17,197.74,165.36
334,2017-05-30 00:00:00+00:00,0.0,0.0,0.0,56054.77719768642,81291.55669738633,2001648.105825497,0.0,0.0,0.0,50417.57826465,48629.94883582997,325817.0261060789,48898.48720954042,116511.56047141818,1790142.1359373422,0.0,0.0,12025.166029287666,157478.0326095482,183596.9428244895,5570017.542104742,280445.43492278963,206815.87003931304,4792839.30040327,228.58,232.08,185.83
335,2017-05-31 00:00:00+00:00,0.0,0.0,0.0,54995.285041864256,86782.90105365499,1969860.4898137064,0.0,0.0,0.0,56537.54021514,46296.543658685536,336058.02266253333,18949.91473374132,68065.63293998987,1741026.4177310937,0.0,0.0,100339.43294402269,151533.88087441638,115742.34743734084,5605809.075541817,205521.56613853367,207810.43656257784,4790550.429979227,228.64,233.92,214.05
336,2017-06-01 00:00:00+00:00,0.0,0.0,0.0,71051.56533077973,86746.11058355954,1954165.9445609264,0.0,0.0,0.0,54294.33250573,53584.49696315673,336767.8582051066,61285.61737502788,76011.9862487932,1726300.0488573282,0.0,0.0,126395.43121827568,77558.30506096917,179277.57237320172,5504089.808229584,181492.66413487893,180550.48456433785,4791492.609549767,220.7,235.52,208.0
337,2017-06-02 00:00:00+00:00,0.0,0.0,0.0,34167.1069084908,262635.13883715123,1725697.912632266,0.0,0.0,0.0,49280.274254774,49842.04033026797,336206.09212961263,19776.673640983263,80835.8090446842,1665240.9134536274,0.0,0.0,137122.172962932,46796.79593782415,75983.78404950745,5474902.820117901,137057.02799083627,125980.95986557254,4802568.677675031,222.04,227.71,216.94
338,2017-06-03 00:00:00+00:00,0.0,0.0,0.0,36503.56897866981,28642.616783799505,1733558.8648271365,0.0,0.0,0.0,53806.79559567,52441.943200879,337570.9445244036,9498.21834623866,14189.590066752184,1660549.5417331138,0.0,0.0,143271.298086556,42584.56513822473,46777.89504890003,5470709.490207226,99324.78748337115,103967.88739352216,4797925.57776488,223.74,232.91,217.1
339,2017-06-04 00:00:00+00:00,0.0,0.0,0.0,46493.81489365757,41569.630686785495,1738483.0490340083,0.0,0.0,0.0,64562.11106059366,58153.88338170191,343979.17220329534,12742.524496054712,27738.64993654248,1645553.4162926262,0.0,0.0,147457.348318577,67726.86048525167,53267.190398109575,5485169.160294368,97822.12589390395,157755.86006331217,4737991.843595472,244.96,249.34,223.88
340,2017-06-05 00:00:00+00:00,0.0,0.0,0.0,143359.2922923544,24974.369597926427,1856867.9717284364,0.0,0.0,0.0,47237.51942582,50934.26774111583,340282.42388799955,4303.603909219152,38605.728687454335,1611251.2915143908,0.0,0.0,144898.481681799,52732.59517677246,63225.34246567046,5474676.41300547,96991.17418189778,102077.49731211438,4732905.520465255,247.75,248.62,241.5
341,2017-06-06 00:00:00+00:00,0.0,0.0,0.0,54403.85749740026,52202.18609621712,1859069.6431296195,0.0,0.0,0.0,46272.85875743117,45179.44009463242,341375.84255079826,11488.544189316612,39750.603973199606,1582989.231730508,0.0,0.0,147170.32547011966,59575.56393803863,79298.05137787058,5454953.925565638,88979.26927932765,97208.88015580174,4724675.909588781,264.26,268.12,246.5
342,2017-06-07 00:00:00+00:00,0.0,0.0,0.0,14535.795032529331,36662.07739571939,1836943.3607664288,0.0,0.0,0.0,43641.88363378,41412.12261926568,343605.6035653126,32311.680733168072,15106.603039881637,1600194.3094237945,0.0,0.0,147915.16323003167,61307.87226698233,59471.55512228717,5456790.242710333,98821.13104685156,67082.74798426052,4756414.292651372,255.77,264.8,246.17
343,2017-06-08 00:00:00+00:00,0.0,0.0,0.0,15712.79644331861,17769.424233746384,1834886.7329760017,0.0,0.0,0.0,30466.45759683,30662.981230874066,343409.0799312685,15151.940364671753,53587.23187017335,1561759.017918293,0.0,0.0,148127.73717781066,54218.50348061608,82722.60849257559,5428286.137698374,88695.02265733769,77665.63725119042,4767443.67805752,259.41,260.77,250.89
344,2017-06-09 00:00:00+00:00,0.0,0.0,0.0,32051.42718636813,50676.02303793638,1816262.1371244327,0.0,0.0,0.0,41282.69689897,36650.38017378742,348041.3966564511,11032.547647183144,28436.41507439264,1544355.1504910833,0.0,0.0,147438.39763996066,38547.79888456013,68428.6731447889,5398405.263438145,78625.29079407694,85495.74983453607,4760573.2190170605,279.11,279.14,259.36
345,2017-06-10 00:00:00+00:00,0.0,0.0,0.0,50646.1558494657,86256.36809279643,1780651.9248811028,0.0,0.0,0.0,73610.51447716,46135.09852189194,375516.8126117192,40607.6152433151,39487.276642052806,1545475.4890923456,0.0,0.0,178383.48020763267,84647.17142404015,114522.86305649066,5368529.571805694,129129.38560258412,150348.64501016727,4739353.959609477,335.95,351.82,278.79
346,2017-06-11 00:00:00+00:00,0.0,0.0,0.0,47319.94074025739,62622.03494690458,1765349.8306744555,0.0,0.0,0.0,41694.00284304,42789.83637160186,374420.9790831573,17429.56511740554,14757.248074743458,1548147.8061350076,0.0,0.0,197743.81876012965,80172.53254908448,96525.2848297936,5352176.819524985,96989.98885044956,169987.8798894068,4666356.06857052,339.68,351.21,314.39
347,2017-06-12 00:00:00+00:00,0.0,0.0,0.0,68364.740310309,92741.35238344572,1740973.2186013188,0.0,0.0,0.0,37713.32274166,42199.10387907692,369935.1979457404,68319.30159992694,86742.38427124942,1529724.7234636853,0.0,0.0,215839.50300951768,98169.14700128073,135725.039812306,5314620.92671396,162686.41200699937,159103.4414348104,4669939.039142709,394.66,417.21,311.99
348,2017-06-13 00:00:00+00:00,0.0,0.0,0.0,52728.85743164148,62719.14249264712,1730982.9335403133,0.0,0.0,0.0,65576.35727202,56559.17878120302,378952.3764365574,49719.260819340496,71696.69430311609,1507747.2899799095,0.0,0.0,237929.57478120868,110855.36273958928,110456.8470023305,5315019.442451219,163743.13565532467,133672.3939401411,4700009.780857893,388.09,399.5,359.7
349,2017-06-14 00:00:00+00:00,0.0,0.0,0.0,67521.8064156645,64837.90415169601,1733666.8358042818,0.0,0.0,0.0,39338.04771244,33414.16704700375,384876.25710199366,66366.62584561619,59756.00349340151,1514357.9123321243,0.0,0.0,277667.2137984747,74161.60574066751,104981.9503728166,5284199.097819069,90667.62069197591,120352.60053416328,4670324.801015705,343.84,393.62,317.23
350,2017-06-15 00:00:00+00:00,0.0,0.0,0.0,72346.16277453705,53137.53096869395,1752875.4676101247,0.0,0.0,0.0,51080.84162644,45446.01531142196,390511.08341701166,20149.789221217296,105589.02858577084,1428918.6729675706,0.0,0.0,305537.4934301007,121344.0617016605,104587.7697907556,5300955.389729975,159905.6232136497,149213.54260593792,4681016.881623417,344.68,351.94,260.78
351,2017-06-16 00:00:00+00:00,0.0,0.0,0.0,47517.49713790296,36284.00588148989,1764108.9588665378,0.0,0.0,0.0,31122.4257201,30648.60073571357,390984.9084013981,32981.2858436116,43850.16038984323,1418049.7984213391,0.0,0.0,296276.417588991,50329.30490673447,66903.54744965963,5284381.1471870495,63489.97433404422,75918.35764495778,4668588.498312503,353.61,360.84,316.83
352,2017-06-17 00:00:00+00:00,0.0,0.0,0.0,33931.658786583466,42611.3835675021,1755429.2340856192,0.0,0.0,0.0,24920.37078206,30095.535987469066,385809.74319598905,26677.738401340943,28426.315225065417,1416301.2215976145,0.0,0.0,303281.995883626,74243.90907151709,53451.01185934715,5305174.04439922,71348.39310474762,75510.60937748446,4664426.282039766,368.1,368.33,342.85
353,2017-06-18 00:00:00+00:00,0.0,0.0,0.0,25136.56968752371,31999.44374505493,1748566.360028088,0.0,0.0,0.0,30280.16106206,30658.914988480326,385430.9892695687,26686.917279599307,13599.217099052546,1429388.9217781613,0.0,0.0,313129.297468928,37665.98483618448,51127.13574721073,5291712.893488193,71955.66626925426,95548.12540248892,4640833.822906531,351.53,379.17,341.29
354,2017-06-19 00:00:00+00:00,0.0,0.0,0.0,27908.668653397912,28710.28814454512,1747764.7405369407,0.0,0.0,0.0,59872.84777882,55940.67425955028,389363.1627888384,59004.76554974744,30092.655626840027,1458301.0317010689,0.0,0.0,307857.18834503,115682.40626581071,86919.74817599298,5320475.55157801,89702.60326207,79115.5855118456,4651420.840656756,358.2,361.5,348.66
355,2017-06-20 00:00:00+00:00,0.0,0.0,0.0,185960.12529315767,35635.610515599765,1898089.255314499,0.0,0.0,0.0,33330.29030846,40968.94454579486,381724.5085515036,21123.45516700545,28748.91716276929,1450675.569705305,0.0,0.0,310627.221579838,86010.39236532473,114673.83922591242,5291812.104717423,62820.894290146745,96082.14655640395,4618159.588390499,350.53,365.22,323.69
356,2017-06-21 00:00:00+00:00,0.0,0.0,0.0,36311.07894682987,66645.2695493583,1867755.0647119705,0.0,0.0,0.0,65530.03660689,53911.98074400229,393342.5644143913,7397.026965334994,61934.90293000483,1396137.6937406352,0.0,0.0,321390.04719754634,92200.82363663906,131183.12045569893,5252829.807898363,128574.8754514882,24139.01724989033,4722595.446592097,325.3,352.83,138.5
357,2017-06-22 00:00:00+00:00,0.0,0.0,0.0,66870.52997148126,134071.26238881485,1800554.3322946366,0.0,0.0,0.0,86592.49825124,73428.55761252627,406506.505053105,63182.18790295533,57820.87149420997,1401499.0101493804,0.0,0.0,322492.9271707123,57151.186383290646,103443.36589220996,5206537.628389444,61058.5157036778,51437.18201959607,4732216.780276178,320.97,333.4,308.21
358,2017-06-23 00:00:00+00:00,0.0,0.0,0.0,43938.00082689202,68626.16919926366,1775866.163922265,0.0,0.0,0.0,52318.72632361,50958.52660791056,407866.7047688044,57247.991559298905,47418.13320284228,1411328.8685058372,0.0,0.0,326778.8295513333,31271.461393773665,63752.76290556646,5174056.326877651,88758.77650599457,168200.5773527433,4652774.979429429,326.85,331.53,319.62
359,2017-06-24 00:00:00+00:00,0.0,0.0,0.0,50270.46053014554,57830.948664503,1768305.6757879076,0.0,0.0,0.0,48666.0365529,50344.807404448125,406187.9339172563,8369.583262530996,11896.201870982648,1407802.2498973857,0.0,0.0,329942.8649202383,26397.58638403255,49312.96973360177,5151140.943528082,38452.70001009975,86301.94046034958,4604925.73897918,304.54,330.28,298.73
360,2017-06-25 00:00:00+00:00,0.0,0.0,0.0,64213.40051484782,61110.003278196,1771409.0730245593,0.0,0.0,0.0,67260.433986,60274.37621924655,413173.9916840098,17209.46385330585,21191.52011185353,1403820.1936388377,0.0,0.0,336139.0126995344,54576.89757970206,73254.02940698658,5132463.811700798,112212.02070586832,162206.44945506056,4554931.310229988,279.36,309.98,253.3
361,2017-06-26 00:00:00+00:00,0.0,0.0,0.0,130178.76814103914,87733.20476290856,1813854.63640269,0.0,0.0,0.0,84350.14683248,57539.97587085118,439984.1626456386,52115.70111699485,67414.30194013928,1388521.5928156932,0.0,0.0,350362.4665477753,144587.74583974804,133969.69411764055,5143081.863422905,155987.84939701165,126379.21663120866,4584539.94299579,253.68,293.55,209.55
362,2017-06-27 00:00:00+00:00,0.0,0.0,0.0,65801.41531146265,78779.219671758,1800876.832042395,0.0,0.0,0.0,53333.88039233,47034.65384342209,446283.3891945465,37785.43709114419,28411.762862662006,1397895.2670441754,0.0,0.0,328936.74366241135,79808.96406016404,111178.46179906804,5111712.365684001,143597.4768421901,152124.95979727115,4576012.46004071,286.14,286.64,211.47
363,2017-06-28 00:00:00+00:00,0.0,0.0,0.0,44081.21784588065,107850.44649051502,1737107.6033977603,0.0,0.0,0.0,44963.23319937513,44910.723580339305,446335.8988135823,29135.660542050333,28274.55051659568,1398756.3770696302,0.0,0.0,313849.60121620435,69450.28280611806,61496.34048928806,5119666.308000831,90652.03958986116,86735.66246602414,4579928.837164546,315.86,323.87,260.89
364,2017-06-29 00:00:00+00:00,0.0,0.0,0.0,58381.92635762376,43542.47383849752,1751947.0559168863,0.0,0.0,0.0,49046.81198422,42374.8268745005,453007.8839233018,26782.874389553584,24078.49316840892,1401460.758290775,0.0,0.0,310977.5247843284,49588.42441640871,68784.35179474727,5100470.380622492,65242.82760203442,120314.30522982044,4524857.3595367605,292.9,322.28,285.89
365,2017-06-30 00:00:00+00:00,0.0,0.0,0.0,40795.7658691105,33358.614550564,1759384.207235433,0.0,0.0,0.0,36117.54724853,43189.67394351622,445935.7572283156,33033.92402877043,36300.444994542486,1398194.237325003,0.0,0.0,308135.3401487023,28705.6696000576,75716.7209856912,5053459.3292368585,72585.63320676965,83385.0212899,4514057.97145363,280.68,305.3,270.43
366,2017-07-01 00:00:00+00:00,0.0,0.0,0.0,80823.76115093067,54816.77592736245,1785391.1924590012,0.0,0.0,0.0,38978.06797402,38438.9685462535,446474.8566560821,16804.14073876687,22365.121007600785,1392633.2570561687,0.0,0.0,314867.87950769934,25519.67670035361,62694.69142083303,5016284.31451638,53876.51967195892,72580.29548741,4495354.195638179,261.0,281.81,253.18
367,2017-07-02 00:00:00+00:00,0.0,0.0,0.0,35654.64305807421,47160.67337176097,1773885.1621453145,0.0,0.0,0.0,25633.183965754,28879.96064675701,443228.0799750791,19553.78230798776,22445.342013444417,1389741.6973507125,0.0,0.0,316041.19450404134,50482.50491814024,66780.52995087409,4999986.289483645,31683.506968263933,111112.05237859,4415925.650227853,283.99,293.3,254.19
368,2017-07-03 00:00:00+00:00,0.0,0.0,0.0,79997.3056819967,73440.05713633541,1780442.4106909758,0.0,0.0,0.0,42958.88932636,34874.85204984485,451312.1172515943,53488.18149158878,19222.87314466555,1424007.0056976357,0.0,0.0,373379.6824486404,45001.889176758574,57041.32921853132,4987946.849441873,65197.470170627246,51531.1837908846,4429591.936607596,276.41,284.31,272.64
369,2017-07-04 00:00:00+00:00,0.0,0.0,0.0,91118.59559683409,51231.891617576,1820329.1146702336,0.0,0.0,0.0,39104.67222511,29508.59966746,460908.1898092442,24795.30573618495,38670.34056288959,1410131.9708709307,0.0,0.0,376365.59984981234,34819.841021122695,66394.40429190478,4956372.286171091,66308.74949382992,57732.88679446922,4438167.799306956,269.05,282.32,265.21
370,2017-07-05 00:00:00+00:00,467.0992910415736,77.793374756,389.3059162855736,57869.00512188053,70090.653732073,1808107.4660600408,0.0,0.0,0.0,38228.85042672,38961.94885704485,460175.0913789194,49790.68036471325,37661.55442629165,1422261.0968093525,0.0,0.0,393554.6871472664,39774.04979134206,44029.94896206239,4952116.38700037,87214.84306149537,78608.18800418945,4446774.454364263,266.0,274.03,253.7
371,2017-07-06 00:00:00+00:00,500.0,379.9153487412096,509.390567544364,54410.19400484811,39435.416029291,1823082.2440355984,0.0,0.0,0.0,30382.21717447,29990.4597110458,460566.8488423436,29353.51664235325,33265.3586178653,1418349.2548338403,0.0,0.0,412591.3931428653,37365.84786386817,48002.962090134,4941479.272774104,52039.3290609925,61519.74756812434,4437294.035857131,265.88,274.55,261.57
372,2017-07-07 00:00:00+00:00,0.0,37.371650586,472.018916958364,60637.28401696413,60522.2060699285,1823197.321982634,0.0,0.0,0.0,51253.21644806,37090.01973743263,474730.04555297096,40392.64646576229,44230.07812386404,1414511.8231757386,0.0,0.0,421085.7894609663,31102.675579917624,57927.00533848325,4914654.943015539,45165.71078671748,104102.89585279,4378356.8507910585,240.94,266.25,236.16
373,2017-07-08 00:00:00+00:00,0.0,134.09505606713392,337.92386089123005,57575.67223665941,52654.272816681,1828118.7214026125,0.0,0.0,0.0,44662.46884135,42865.110274353,476527.404119968,19712.56056783081,18887.359838282136,1415337.0239052873,0.0,0.0,439292.7576179403,49387.92959266528,56591.21277075482,4907451.659837449,51457.612636410966,71646.35679596,4358168.106631509,245.67,248.35,230.96
374,2017-07-09 00:00:00+00:00,0.0,102.36867629597332,235.55518459525672,19596.729050850325,29955.1023443375,1817760.3481091247,0.0,0.0,0.0,21187.89910749,24872.89209241621,472842.41113504174,6279.600405977078,22255.27289683089,1399361.3514144334,0.0,0.0,440271.7402530703,17145.942028735895,29931.59238633337,4894666.009479851,29947.551590519222,59575.82172522,4328539.836496809,237.72,251.79,236.59
375,2017-07-10 00:00:00+00:00,0.0,10.028008032,225.52717656325672,114466.98646367413,79616.1008243255,1852611.233748474,0.0,0.0,0.0,71782.92331082,66739.838671125,477885.4957747368,68387.69723333168,49491.872216936375,1418257.1764308286,0.0,0.0,459646.84792262135,80757.44429564773,78067.9779690803,4897355.475806419,72046.49065315948,93029.72993691124,4307556.597213057,205.76,240.09,188.21
376,2017-07-11 00:00:00+00:00,0.0,57.761394528,167.7657820352567,138304.99292378462,109122.0848510625,1881794.141821196,0.0,0.0,0.0,87494.10487626096,73200.6129845625,492178.9876664352,85089.5687850219,81146.04630358503,1422200.6989122657,0.0,0.0,511268.9179833173,149430.14794222245,96822.2180606982,4949963.405687943,161868.78397250394,176350.944916183,4293074.436269377,190.55,216.16,175.21
377,2017-07-12 00:00:00+00:00,0.0,50.77648594054653,116.98929609471018,130937.22982824156,98084.3362418285,1914647.035407609,0.0,0.0,0.0,52491.72147761,53412.353527537,491258.3556165082,43170.89373077058,52943.87223353664,1412427.7204094997,0.0,0.0,505754.98113215534,76375.26702137537,99820.9611583696,4926517.711550949,113346.82230465008,105401.37528869628,4301019.883285332,224.15,227.06,181.62
378,2017-07-13 00:00:00+00:00,500.0,69.97376572,547.0155303747102,67648.21180811859,72416.6963740925,1909878.550841636,0.0,0.0,0.0,34432.86261604,44970.59694868818,480720.62128386,52637.97553221028,37302.23100473598,1427763.4649369738,0.0,0.0,502567.37338263134,56827.90007780088,91898.0164335796,4891447.5951951705,75004.98911632721,76894.976620932,4299129.895780726,205.41,226.66,193.2
379,2017-07-14 00:00:00+00:00,0.0,261.59383736,285.4216930147102,70406.82873393463,72030.209845538,1908255.169730032,0.0,0.0,0.0,31484.19765888,29779.955619892,482424.8633228481,45030.31576199648,34447.925182611,1438345.8555163592,0.0,0.0,498607.85912214336,43710.07111716686,78978.7824155129,4856178.883896825,56160.737018377135,117989.580633411,4237301.052165693,197.14,207.07,182.62
