,date,binance.NET,bitfinex.NET,bitmex.NET,bitstamp.NET,bittrex.NET,gemini.NET,huobi.NET,kraken.NET,poloniex.NET,close,high,low,high-low,volume,weekly_vol
442,2017-09-15,-0.20067864772054145,0.06978155947194262,0.08958488199691506,0.023126501765921154,0.020519311265627782,-0.06379465838285968,-0.0330313940869531,-0.003572502907158062,0.029231294414613543,3713.76,3824.43,2979.88,844.5499999999997,1350000.0,144.86195273704885
443,2017-09-16,-0.0658359192472891,0.006554688420129073,-0.03879648623014735,-0.026877420980952707,0.0003634359818479177,-0.01743692399815034,-0.11632543694930467,-0.05788938702515579,-0.026918871505691742,3698.92,3893.67,3551.83,341.84000000000015,2290000.0,143.75293755253256
444,2017-09-17,-0.026938101342903975,-0.09350026155525269,0.005221023785354929,0.01690318461577099,-0.004712913382221157,0.01162749321432737,-0.06012645147167226,0.014581581753570917,-0.011128790133565318,3689.61,3796.56,3485.83,310.73,2470000.0,146.8072191585787
445,2017-09-18,-0.18085905725527862,-0.05582858388412987,0.012105734888421586,0.0094619155187841,-0.014568337445386617,-0.03209752600165619,-0.09518062055227584,0.05067694018967039,-0.010730214510701705,4100.28,4122.75,3689.0,433.75,1490000.0,110.15159374341863
446,2017-09-19,-0.11056780365074015,0.017111041774968277,-0.020552717180281982,-0.016611383958295547,-0.0015073432482419907,-0.023526308736023863,-0.11971372550762344,-0.03742381583479087,0.020131225926501337,3907.96,4120.71,3852.22,268.49000000000024,1420000.0,69.11037518598971
447,2017-09-20,-0.40563622901121166,0.008215282134866317,0.0020050305449243154,0.019404202729373647,0.004415627763052918,-0.0068756862032980925,-0.08825330041126941,0.018066640212709997,0.0028887296081012356,3882.16,4053.04,3846.76,206.27999999999975,1910000.0,73.49888877318168
448,2017-09-21,0.12215641072868005,0.0033438810664844637,0.020756574309888427,-0.0014130788784996878,-0.014227438939096657,-0.018820388304728798,-0.035127389807694136,0.0016481680494270928,-0.0043247464128698815,3617.27,3912.79,3576.54,336.25,1620000.0,71.6720123320098
449,2017-09-22,0.09077478385523596,-0.029909433985918984,0.0010924149833573052,0.005125972716546065,0.013639314848136887,0.0077333529502182086,-0.00750653332490446,0.004032897635404695,-0.004023464762384424,3600.83,3753.51,3505.81,247.70000000000027,1050000.0,63.43235321679354
450,2017-09-23,0.12218854273943072,-0.02486533648140214,0.00733079412422195,-0.02139352479821703,0.010020753067172886,0.0012951017045785516,-0.01656900398421754,-0.011492333293578093,0.00015297104879856416,3788.02,3813.39,3563.18,250.21000000000004,1120000.0,62.553052410580584
451,2017-09-24,0.17231697545598787,-0.04424570414968667,-0.003458689273905533,0.026596619199972325,-0.007168816040810599,0.05151193028159601,0.004505459787752221,0.019467000833950202,0.006678301603163302,3667.52,3790.89,3633.88,157.00999999999976,1150000.0,70.61591893549875
452,2017-09-25,0.16161398172826363,0.001248843752064105,-0.0023064105398714323,0.012351150033521413,0.026118390993832154,0.03519495533241106,0.0007154405933760544,-0.027492813628454828,0.016816476182897312,3932.83,3971.5,3665.67,305.8299999999999,890340.0,54.739622946477425
453,2017-09-26,0.18284655150773765,-0.01714032971990507,-0.0063167124605964225,0.03641639224442482,0.013231956290587515,-0.1749044654109085,-0.03788305585691118,0.0048937455224519755,-0.020560491472664685,3892.7,3982.31,3858.75,123.55999999999995,1110000.0,64.26025088251552
454,2017-09-27,0.32519278158809434,0.009265349138092904,0.003916168783981757,0.029883251160909667,0.00977154014861166,0.0014419781789119512,-0.08083140016870123,-0.0706798785252573,-0.017914004598367853,4212.2,4232.35,3882.08,350.27000000000044,2040000.0,58.88267852819504
455,2017-09-28,0.2672289067472561,0.015437596265579057,0.00025351859397384005,-0.029259866020197853,0.003700919471520153,0.002261236777824145,-0.004716313001320999,0.035476859165814015,0.014873540009000846,4195.65,4274.64,4112.88,161.76000000000022,1830000.0,62.17414675351781
456,2017-09-29,0.13134275041693627,0.06002188091486024,-0.0041875395584744825,0.002879730010111825,-0.013904576483763559,0.0009584158936759776,-0.05081869003409874,0.021505995219866125,-0.004801710163326582,4172.79,4237.51,4030.37,207.14000000000033,808090.0,54.952363118999415
457,2017-09-30,0.06402749155397616,-0.01828630809312947,0.013577076013837109,-0.0016998011040030778,0.012721885958716164,0.0005860113562927115,0.007952052311120741,-0.04795028907316483,0.013413344836775393,4360.62,4383.27,4164.25,219.02000000000044,980500.0,56.5317851558817
458,2017-10-01,0.15921780514335196,-0.02326012819141477,-0.004974251949211979,0.004993922067920566,0.015493538556242623,-0.0028526609962443283,0.03098848245240009,0.010234517121056386,-0.009734665951975901,4403.09,4412.62,4258.32,154.30000000000018,921590.0,40.49014762658454
459,2017-10-02,0.046202223639439655,-0.03781040581805691,0.003431520264265981,0.004773101297035218,-0.0009953978298014726,0.007883720330208045,-0.02738324179385529,-0.004057860119150547,-0.00388829528068161,4401.32,4477.38,4364.67,112.71000000000004,861930.0,43.80325161777306
460,2017-10-03,-0.015266390201376046,0.034753669092293646,-0.011366743679415987,-0.010105980076486595,0.0018436817441915554,0.06429472452544628,-0.009860834468418594,-0.001501356553061245,-0.013701965625658383,4314.18,4435.99,4230.73,205.26000000000022,951950.0,42.86326905570044
461,2017-10-04,-0.036285285972807085,0.017249555987493392,-0.007287522249896058,-0.00935933570153262,-0.00847314334336731,-0.05795473201854606,-0.004850125013962245,-0.006564848228597028,-0.005194026116976627,4218.66,4355.29,4183.57,171.72000000000025,1340000.0,47.323995881302494
462,2017-10-05,-0.018504467643529754,0.003924054386603093,0.009866096928989595,-0.008147974444996611,-0.0026960264640007586,0.03296661671923047,-0.0026236494468636906,0.017141252095650157,0.01147848590925462,4321.44,4365.76,4143.35,222.40999999999985,914180.0,47.13753798404176
463,2017-10-06,-0.022546370985882053,0.045002410454887815,0.0034984770924136478,0.015767717937804904,-0.011194367423458092,-0.026604319648372492,-0.01027933084190034,0.004818397065753044,0.0011495294793647665,4371.94,4422.15,4296.93,125.21999999999935,892570.0,47.72651592775072
464,2017-10-07,0.02764091334609689,0.03047636961521375,0.004999383823155867,-0.06470508616532376,0.0008180098298775709,0.008271206850322389,0.00042202074769958665,0.0010205861064765745,0.0031709186994168317,4435.81,4472.92,4319.48,153.4400000000005,1260000.0,50.32962517210623
465,2017-10-08,0.07758278138874397,0.021754310277566552,0.031054289151140297,0.018103383909386705,0.019087497068595097,-0.004263140404261729,-0.010855465459281309,-0.00841209846175002,-0.013929123305716332,4611.7,4622.87,4419.36,203.51000000000022,5930000.0,57.666493890465304
466,2017-10-09,0.04318224625833095,0.10627687965696987,0.04408326678295488,-0.013827621966605787,0.02678688827252612,0.023238203892701113,-0.014013422719929218,-0.00233914664038834,0.03679589286564586,4777.49,4875.38,4556.15,319.2300000000005,796450.0,50.29270373326026
467,2017-10-10,0.04405609554378126,0.04145134338323711,0.023399785967400923,0.005396749667539107,-0.008642941634777954,-0.023729823200011976,-0.045855636466419505,0.004439495231297497,-0.004815833591306197,4763.36,4930.0,4722.81,207.1899999999996,810100.0,51.17155971154425
468,2017-10-11,-0.06076174368980464,0.024990061294988625,0.00984493404684118,0.013895357221992671,-0.0065358003527786965,0.02340649509792958,-0.004087579111858412,0.0032591461286888487,-0.006380878483894729,4824.2,4874.89,4718.6,156.28999999999996,1540000.0,84.84582753756223
469,2017-10-12,-0.052525041325777094,0.06843941772768426,0.06927508601359324,-0.0038382246576832424,-0.007693630702257578,0.0231834953779263,-0.025041364628932104,0.005344482467734196,0.015049876619390577,5432.62,5432.63,4814.98,617.6500000000005,1000000.0,88.89642693028672
470,2017-10-13,0.04772135880163797,0.01109529238892007,0.07089847948701943,0.006104409275695444,0.006264204872580961,0.0169905016078451,-0.05487389976932632,0.008346371827600792,0.038678975177447415,5637.26,5852.78,5391.97,460.8099999999995,999530.0,82.92060465627135
471,2017-10-14,-0.011042028575408536,-0.002894244016925257,0.019055354105599664,-0.0029950156763193167,-0.006568151774678163,0.017066753706143092,-0.00641851958514833,0.003174472834187845,-0.008515063362251513,5824.71,5839.62,5568.86,270.7600000000002,1250000.0,101.70618009506222
472,2017-10-15,0.002779531730785184,0.00991721806164006,0.010993834850739816,0.007752701667540114,-0.004305051716531824,-0.026064449419388958,0.004053845724355413,0.006312845941078459,-0.02301101094205463,5688.14,5862.69,5448.22,414.46999999999935,1100000.0,102.72575382329008
473,2017-10-16,-0.03061775040818604,0.016898567716082794,-0.005856865145453197,-0.01972822118463453,-0.004487635329121373,-0.007571318009142861,0.007631422625964751,-0.006102495124315613,0.007150908392693313,5759.33,5795.33,5576.1,219.22999999999956,845580.0,72.38201112486483
474,2017-10-17,0.03047355792830983,-0.01597031890570949,-0.007039755809208103,-0.0036676048565518204,-0.044346760155500764,-0.009150667937976087,0.029576555434188405,-0.0010906151904472236,0.011293447857028328,5598.58,5773.32,5521.09,252.22999999999956,1370000.0,77.22291035182404
475,2017-10-18,0.011607179305250293,0.006887495676151378,-0.019098828803342772,-0.016720163467341953,-0.012604917847872162,-0.017050072322457737,-0.0065931624852944085,-0.0055808564961984455,-0.006338234468197063,5575.83,5601.3,5114.87,486.4300000000003,963550.0,75.59460987336783
476,2017-10-19,0.04000728596056996,0.005386596485957129,0.0014082733882745356,-0.007756997629174454,0.0023607006326706037,0.0015250554334213066,-0.012357353735305415,0.002208656630324178,0.005829949985229312,5698.65,5737.41,5517.62,219.78999999999996,983940.0,80.6969503823755
477,2017-10-20,0.04277550662548241,0.036661227938585575,0.06803740481391142,0.04555920798400514,-0.007871719370689437,-0.015229355324000368,0.0026075857256795607,-0.008197408421052606,0.0012765641031222547,5993.11,6075.32,5611.39,463.9299999999994,1320000.0,81.46184336350396
478,2017-10-21,0.01392154581438465,-0.006247431000965115,0.006268808227327477,-0.02935238411438404,0.007972287900866133,-0.019035285369065114,-0.011767010977407268,-0.002330598129452764,0.015305557218041582,6006.65,6187.2,5874.54,312.65999999999985,1530000.0,87.28561643194223
479,2017-10-22,0.0023459456009082835,-0.03347365703736855,-0.06632922119994374,-0.011260882707504583,0.06807036389804413,0.008452154385212483,0.01078060263057705,-0.00036787598252139425,-0.009260492644621213,5982.86,6070.56,5722.98,347.58000000000084,842330.0,81.50844057143438
480,2017-10-23,0.1452959988750014,0.0011777324471441697,-0.2518874925283917,-0.006861227159668637,0.040039161819116736,-0.06565470581392883,-0.03676668225371322,-0.09098932053331683,0.01406746472793148,5903.61,6048.98,5644.22,404.7599999999993,1050000.0,86.6605302183208
481,2017-10-24,-0.03558018956460579,-0.01237760271089719,0.08877835006517064,-0.06818683348166656,-0.023069862386378467,0.013369378531877571,0.011066900896393284,0.018939608141091337,-0.00482960804753306,5513.08,5904.63,5463.41,441.22000000000025,1350000.0,72.46233598807858
482,2017-10-25,-0.031465907795708445,-0.010260785457427882,-0.017193635870437242,-0.016781335535983287,-0.011416172893381746,0.007441967490011796,0.019841945964454707,-0.018608585818465147,-0.007706411648213465,5734.0,5747.96,5375.64,372.3199999999997,1740000.0,81.19383921564243
483,2017-10-26,-0.009520673940804816,0.005110189433663211,0.01852015391087883,0.009203794812803145,-0.005639677813493872,-0.015456162235287042,-0.01696697179413311,0.007197005154946975,-0.010593036437377332,5887.61,5970.4,5689.92,280.47999999999956,1400000.0,82.0840732790042
484,2017-10-27,-0.02048262587792686,-0.018817821102794695,0.0025711247070213644,-0.011000252391113165,-0.004380753761006204,0.0028677986366034136,-0.03804913457280869,-0.023381188188690855,-0.01203977247474346,5764.56,5997.83,5692.32,305.5100000000002,1050000.0,73.7235420027321
485,2017-10-28,-0.04098281584387305,0.008506300415522312,0.007692388806726229,0.008089687446824374,0.0034767351606483157,-0.01875306629015038,0.006600125076635557,-0.0053943360183956665,-0.014040938517882143,5726.61,5871.04,5654.8,216.23999999999978,1430000.0,92.92497177627548
486,2017-10-29,0.010777445758343482,0.03689778989921115,0.05397450536625947,0.011076825964230215,-0.005527416965365128,0.03803056296198241,-0.02989466050378658,0.026300220205560304,-0.020311042194564234,6147.52,6295.43,5679.37,616.0600000000004,916170.0,82.5018783720227
487,2017-10-30,0.028440579543475467,0.0011593319260716356,0.017232718326400852,0.011466070046334757,0.00469950588207927,0.0043850418038066455,-0.03263805116515609,0.007728741906178352,-0.0027154094427006004,6124.28,6226.18,6018.97,207.21000000000004,1260000.0,88.18707279592738
488,2017-10-31,0.03626584368942701,0.020813796707126513,0.006781671467671002,-0.004822210917522121,0.004084825946617396,0.006239845901531413,-0.016509065475914915,0.017989908352247414,0.0036454994747819602,6451.24,6467.2,6090.83,376.3699999999999,1160000.0,92.16952979016568
489,2017-11-01,0.08023123776733404,-0.03948456702391763,-0.01623935833116517,-0.00814612728410917,0.016583916332797835,0.013414250433930408,-0.006981969612630257,0.009546812290180985,0.017927893577051032,6737.78,6738.74,6355.0,383.7399999999998,1180000.0,103.60332995684675
490,2017-11-02,0.0675043935878703,-0.062244512918715356,-0.06035998042241854,0.0009080200790422127,-0.0007822402720301519,0.017699176775898884,-0.028636220435497232,0.007610648894027308,0.015470996674620208,7024.81,7339.91,6737.77,602.1399999999994,1520000.0,92.12784284884513
491,2017-11-03,-0.026401609618078276,0.0013392206901739062,0.015793906026321636,0.006358569857787343,0.0011115032835671695,-0.015487718412791479,-0.04608621241665879,-0.019116267260520996,-0.01469013972621551,7152.12,7445.62,6938.93,506.6899999999996,1730000.0,109.6049771676159
492,2017-11-04,0.026202128621269555,0.03435654942782827,-0.00656462329288255,0.016066517328044913,0.0003446338807100713,-0.0021543151550439017,-0.004195947711690393,-0.008091867661179895,-0.0036897675433374792,7363.8,7492.24,6957.84,534.3999999999996,1880000.0,101.91646234181047
493,2017-11-05,0.0230269918950535,-0.017439791123675392,0.00795386127279803,0.005489966242635896,0.0018178816987557897,0.011335920273491173,0.014427305098512262,0.007081020775136582,0.008486532863090118,7389.55,7599.44,7284.33,315.1099999999997,1480000.0,109.22803347269708
494,2017-11-06,-0.170325189800299,-0.03157864026028795,0.02932640980628878,-0.008507798016376758,0.007753216092252491,-0.029443442674098555,0.011987620150218644,-0.005607136607949162,-0.0038637739422537135,6959.23,7429.7,6934.73,494.97000000000025,1640000.0,102.28895435897698
495,2017-11-07,0.11906230316343075,-0.013586038305358691,-0.026492946535454646,-0.007277179051362728,-0.0027137252527531935,0.015916951434511106,0.005553135054600866,-0.055588214875873995,-0.017619267586062696,7102.75,7222.37,6957.8,264.5699999999997,2220000.0,104.3320559099756
496,2017-11-08,0.03954288371671849,0.06247430016586933,0.020235191536692468,0.04408150581333964,-0.008564613571743623,0.025775916183619324,0.03620451891037402,0.004670124513105403,0.03257201958770796,7444.36,7869.1,7026.97,842.1300000000001,2180000.0,100.53653245120417
497,2017-11-09,-0.024674867369372744,-0.10149338018741669,-0.03568741926634359,0.025616621368243497,0.0034033213053963757,0.020287320635741013,0.11280555329404142,0.010395477419808438,-0.022013610257588655,7129.59,7457.12,7040.83,416.28999999999996,1800000.0,142.3385816598331
498,2017-11-10,-0.030439981627683937,0.049851912257695,0.03654838323201531,-0.015483388306174087,-0.005405578731007166,0.000985071890801284,0.05270328039190486,-0.00010102258307789769,0.007388648754475868,6565.8,7318.97,6406.05,912.9200000000001,1890000.0,151.74522995869148
499,2017-11-11,-0.06274994319268162,0.07474338310573722,0.0017856208856005772,-0.013904251371650106,0.013363954808732204,0.01542010385692862,0.15046882828068434,-0.05717365285215036,0.05878649275848601,6339.86,6821.5,6197.87,623.6300000000001,2550000.0,177.35759221822173
500,2017-11-12,0.17906493436173987,0.16040187235344727,0.01556275715477496,0.053064499974054005,0.12117190957577904,0.011096576741342186,0.12529312499534437,0.0175626990349787,0.07377180877015004,5878.13,6490.53,5493.64,996.8899999999994,1610000.0,196.16662548161483
501,2017-11-13,0.053315421708245575,-0.08468852663973123,0.011938481633635735,-0.05825135393303539,0.07577965587760845,-0.031955930274391385,0.004129111507429374,0.012097314352338184,0.03833690255908456,6522.45,6760.15,5828.34,931.8099999999995,1690000.0,186.65340190217285
502,2017-11-14,0.03359218217609204,-0.04308578827410019,-0.01255048623708445,0.04137683726066392,0.005494203378878591,0.01645738791392263,-0.006371646817960978,0.01389599276702791,-0.03989348761384392,6597.06,6728.59,6419.18,309.40999999999985,4170000.0,166.29552505416714
503,2017-11-15,0.022841523503851796,-0.0482121063647304,0.009364741207030122,-0.0169391405050593,-0.0069812007955870475,-0.026502200250366266,0.008323563150767481,0.009529464633055595,-0.04438318482030341,7283.22,7330.06,6596.94,733.1200000000008,3220000.0,174.86370592994302
504,2017-11-16,0.03561185313811141,0.007347227177767618,0.020523046146344454,0.009223920366249493,0.0062413983017119146,0.05117848126671779,0.02367253777424909,0.020800322683976802,0.002629552655005335,7853.68,7964.64,7119.17,845.4700000000003,1100000.0,156.4704824242457
505,2017-11-17,0.08564708556393866,-0.030462138524936344,0.015984549431166534,0.009624822044003965,-0.01041936772930941,-0.0156447514082559,0.008789684937792808,0.004735609276338759,-0.023555325314062063,7699.95,8000.19,7534.7,465.4899999999998,1200000.0,131.06320366406086
506,2017-11-18,0.035313145924190534,0.008311711211496056,-0.008595757636687792,-0.012209239389535716,0.010177225404337131,0.00032166282622493776,-0.011257145577460784,0.0013411053394800088,-0.010417361435802828,7780.91,7857.52,7458.9,398.6200000000008,1540000.0,143.96794920007508
507,2017-11-19,0.013114291643594775,-0.007951915016272612,0.027348345402336917,-0.00613737156323986,0.007538583653076275,-0.008541856585564464,-0.007622738337560962,0.004808402651974519,-0.006985919705747273,8042.64,8100.87,7675.41,425.46000000000004,1110000.0,129.00136477799066
508,2017-11-20,0.07643419558271489,-0.03967637878590148,0.013581133214738583,0.018791987255305738,0.014332741985069182,0.021868359336719087,-0.02658374394269502,0.006237886148367955,-0.019484886928740588,8244.69,8294.12,7947.28,346.84000000000106,750650.0,108.43931950711745
509,2017-11-21,-0.0019715441719784788,-0.07397204691388873,-0.004010998140892272,-0.0027302628309024066,-0.013563772724394671,-0.02664461326997923,-0.02741855036292338,0.0058863392641659296,-0.006500158148629073,8099.97,8368.36,7819.06,549.3000000000002,1040000.0,97.62681061694262
510,2017-11-22,0.07842473368377345,-0.10432422784747092,-0.020509555640952762,-0.01634123609795881,0.009014234146817166,-0.005528794228679999,0.10816369689615685,-0.0058316070471671755,-0.030660977975207015,8234.55,8304.37,8091.63,212.7400000000007,950760.0,89.27529922103808
511,2017-11-23,0.1981916344971796,-0.03504927121911057,0.015645705543573293,-0.013208117771860622,0.014093632555352634,-0.0013207065644612846,0.19739802121946123,0.007618959719122187,-0.01836546369833081,8013.41,8266.55,8012.35,254.1999999999989,759690.0,81.93737158482227
512,2017-11-24,0.05496287169008662,0.021906051672441265,-0.03181174672708682,0.0284755963959758,0.009476602147982058,-0.0010033637576853521,0.02955215891602911,-0.004626774656085408,-0.0030813688393168254,8200.8,8332.94,7900.17,432.77000000000044,1010000.0,101.62544102556619
513,2017-11-25,-0.015658731806770243,0.011760175513655463,0.015525903298355813,0.0014005876660859867,0.004763604160881882,-0.0015700387295153606,-0.02215441021792991,-0.003548008077615246,0.004315876328197188,8754.69,8761.98,8153.7,608.2799999999997,1020000.0,116.89076610388027
514,2017-11-26,-0.023935297296958702,-0.04343685432222054,0.021290949033924568,0.020756026445277166,0.0020429493455778602,0.03401677102206167,-0.039754742178096776,0.004383980384514027,-0.012280911926552167,9318.42,9474.62,8746.56,728.0600000000013,784050.0,120.05514186300766
515,2017-11-27,-0.014960824220767083,0.044164210855472674,-0.0010996063422940433,-0.0002230566634454645,-0.013204664846398415,0.0124692657263696,0.011173045458527889,-0.02021961484690784,-0.0009917695817261568,9733.2,9733.61,9316.84,416.77000000000044,683440.0,127.9662238911402
516,2017-11-28,0.09489275305037345,0.00992774770277488,-0.0037194672215601285,-0.00019406814079350743,-0.0005131352748576901,0.02000315338736619,0.005212768045724944,-0.028705720216998756,0.031316281399721854,9906.04,9969.58,9638.2,331.3799999999992,1080000.0,205.31900067300413
517,2017-11-29,-0.020624182518739154,0.03177036420007501,0.05182463951206925,0.026695932608460246,-0.026692607294996396,-0.04329933536717365,0.0027539166398531933,-0.01621117729868265,-0.010606425922095736,9837.86,11417.84,8938.7,2479.1399999999994,1130000.0,247.6269702783984
518,2017-11-30,-0.05080080423568353,-0.011113574369142176,-0.011080230024831876,-0.016652304138862442,-0.011514579424929922,0.033271031451083816,0.00019269494384036023,-0.034540971002430136,-0.002557813934098589,9946.76,10689.06,9023.77,1665.289999999999,1320000.0,301.4665482484758
519,2017-12-01,0.028344757379231547,0.06008457811465551,0.005591367087596132,-0.0021359372368089102,0.003629250400645323,0.0003261811725683711,-0.0010625633042409127,-0.025517875327112874,-0.002289798865440791,10861.47,10942.8,9420.93,1521.869999999999,937970.0,307.04698421329607
520,2017-12-02,0.008241907187187855,-0.0028305065915864847,0.003057471032958281,-0.014775873540331455,0.010346724310004454,-0.006329038286566134,-0.0070889662195320405,0.012942275535124677,0.018501077030086563,10912.73,11175.23,10715.55,459.6800000000003,980000.0,352.399839461298
521,2017-12-03,0.02666113972310749,-0.019262074937850204,0.008050860852082611,-0.004959494162510764,0.01576132729891041,-0.014404736726339242,0.0016807282169379878,0.013113602015774975,0.018750042354246564,11246.21,11851.09,10578.43,1272.6599999999999,775880.0,282.06808755084455
522,2017-12-04,0.06834996060708921,0.055883767921791755,-0.003188935036930681,-0.004521069096005539,0.0067598062878981915,-0.005003564246560167,-0.003720093082233214,0.009951015182166366,0.0028858522816855928,11623.91,11624.63,10917.81,706.8199999999997,589880.0,216.18056876596407
523,2017-12-05,0.0871473920493715,-0.017647060379349738,-0.009866677645168603,-0.020456657896832153,0.004544902314772795,0.026431767966314718,0.02068521215409242,-0.002227045307130547,0.005944225245465541,11667.13,11901.87,11486.13,415.7400000000016,716610.0,222.5014075963275
524,2017-12-06,0.06126361212240283,-0.0010763332158809508,0.025126216896120906,-0.07665811297654293,-0.010010001719458428,-0.01102779304125856,0.003624852483356353,-0.0025099927963906504,0.033620055864086715,13749.57,13843.2,11661.76,2181.4400000000005,870800.0,392.87962322726673
525,2017-12-07,0.011932913310101795,0.019049228636389387,0.013714666576363936,0.038726427485131276,-0.013759664937498722,0.03300698974022352,0.030546420183956938,-0.11335434179786864,0.02760994947437049,16850.31,16879.26,13401.61,3477.649999999998,905950.0,464.5709639067669
526,2017-12-08,0.04140014633522715,-0.01843923929102463,-0.019113775408334595,-0.00861694240990804,-0.0008917053251633056,0.09271283040088789,0.02814935796663763,0.005283729171522256,0.016389574815280583,16047.61,17294.85,13906.1,3388.749999999998,945910.0,557.0464172907828
527,2017-12-09,0.08243249689616163,-0.09523291334441725,-0.02184073816365248,0.02285796072681874,0.01290071798921509,0.008085034570309457,0.08631763160741394,0.012015152769974086,-0.00392917628568934,14843.42,16313.18,13151.47,3161.710000000001,961880.0,696.1891196668706
528,2017-12-10,0.08183948710856655,-0.005990827114364661,0.006169792318920866,0.01810510462880103,-0.006861175988937394,-0.008461708495290994,0.012423346700630764,0.01513057369980264,-0.005923824266139514,15059.6,15783.2,13031.0,2752.2000000000007,808910.0,672.6612740190171
529,2017-12-11,0.11806955562438526,-0.026514089063754756,0.027456349848120433,-0.02221997334629594,-0.0036146155532254393,0.02211514856491835,0.13420220424588417,0.011291914125359431,-0.009753465203712612,16732.47,17399.18,15024.56,2374.620000000001,808810.0,541.7624424968853
530,2017-12-12,0.059987906067226704,0.028501719405847406,0.005055312385723935,0.007597560152662913,0.012918939285799569,-0.03663601326419196,0.06645460893981175,0.018156873194914748,0.00856978540737615,17083.9,17560.65,16254.53,1306.1200000000008,732510.0,463.1458702597241
531,2017-12-13,0.015111767332513515,0.031556633511794774,-0.00044741734885564086,0.025337954376392524,-0.001497024951684342,0.00813961519622411,0.017588450969393835,0.00981687453104542,0.0032845438809013666,16286.82,17267.96,15669.86,1598.0999999999985,940300.0,376.14987914470095
532,2017-12-14,0.054514266447365956,0.03271735396014719,-0.004511838707044705,-0.19641470866125466,0.02486748795932303,-0.006102098106359921,-0.037785981076886764,0.006148650219789657,0.0391454394524502,16467.91,16941.08,16023.64,917.4400000000023,803250.0,274.50771777792943
533,2017-12-15,0.06726889675436003,-0.014071194698164965,0.019525679482257075,-0.006363466796208694,0.024868822677969596,-0.02040938350232479,-0.005026582560809963,-0.004969785426457575,0.01933186365504455,17604.85,17987.03,16442.2,1544.829999999998,791280.0,335.8409708580183
534,2017-12-16,0.056889702946344614,0.008145666698188628,0.009983634119933828,0.00650657709428544,0.021320237587899596,0.04068994630020953,0.011790049496442863,-0.0053529773474195255,-0.013637484690620066,19345.49,19587.7,17318.54,2269.16,781220.0,330.9963054763769
535,2017-12-17,0.04973438308694912,0.008877575747258913,0.002815870028216365,-0.003162807513768115,0.009328915325677103,0.015130134002353409,0.02479673396695671,0.00523434535210017,-0.014265288869117654,19065.71,19870.62,18750.91,1119.7099999999991,617350.0,318.9334167102863
536,2017-12-18,0.09440719281892551,-0.025362617278371788,0.003923011552938355,0.013558668872076338,-0.0027566462956424703,-0.005457943053068848,0.01932633937456922,-0.011985439937320659,-0.00046900200636738193,18972.32,19221.1,18114.42,1106.6800000000003,551310.0,406.717441334084
537,2017-12-19,-0.004056847987010698,0.0370418281026115,-0.002547523174650977,-0.006515834624443301,0.0014641013318310164,-0.011825675285889958,-0.03177798292416562,-0.00022441462142062246,0.01985891371673921,17523.7,19021.97,16812.8,2209.170000000002,608960.0,432.83063525881215
538,2017-12-20,0.04569634262794717,0.03737469878875163,0.007277985029549364,0.015623078403823348,0.032171146185847266,-0.0035111156880679173,0.001738390642741415,-0.0018595006510628148,0.043053224319154246,16461.97,17813.6,15642.69,2170.909999999998,778670.0,426.9725865435991
539,2017-12-21,0.04043103128519984,-0.021119672083964314,0.00909769581862218,0.011002558676669355,-0.00010918521324700114,0.009561076524472092,-0.002220368977016225,0.005666973629552471,-0.008400602894289289,15632.12,17301.83,14952.98,2348.850000000002,771460.0,531.13136205556
540,2017-12-22,-0.03296141185698609,0.09498239310793519,0.0853514164745548,0.08826076186281373,0.01008191134878067,0.004282064886102208,0.008050763180191572,9.318987630954623e-05,0.02200064917243595,13664.97,15823.72,10875.71,4948.01,651680.0,585.0069115873682
541,2017-12-23,0.046146769593792464,-0.0059132416112770425,-0.028900734617108924,-0.027096973622787207,0.026943312132902297,0.009451870153667212,0.0013270117353308686,-0.001408999052005297,-0.008134495878841838,14396.46,15493.23,13356.07,2137.16,701390.0,566.18822920448
542,2017-12-24,0.00440101112635613,0.005860203027428984,0.0047573892446900745,0.008261289467635505,0.01960574938035904,-0.00577591369284456,0.0198074621699482,0.008977303855954112,0.01504960377708376,13789.95,14413.72,12166.45,2247.2699999999986,683370.0,534.4353123498523
543,2017-12-25,0.03182514100140693,-0.031142770941892224,-0.010363033797982176,0.00045788549599685285,0.019631234911409695,0.023945065293278837,-0.0033864835993803258,-0.0071513120688717555,-0.0020889881734240806,13833.49,14467.43,13010.71,1456.7200000000012,458420.0,532.6879847373098
544,2017-12-26,0.07866121759140501,-0.03221421909711,0.0015772139446665577,0.0024440211555743635,0.020197547438998084,-0.002042104921304605,-0.0136152672080136,0.006158573469920287,0.009644914604845206,15756.56,16094.67,13748.49,2346.1800000000003,633370.0,479.4945475443243
545,2017-12-27,0.1007707258395429,-0.015907211169081115,-0.012357452197583904,-0.0317902493617937,0.020366143427044542,-0.03801776826976107,0.009580724244819101,-0.030123232112921172,-0.006177719220420083,15416.64,16514.59,14534.66,1979.9300000000003,765210.0,468.6550661809726
546,2017-12-28,0.019547132490455116,-0.009202846367085807,0.009401559003440724,0.0025812185651774983,-0.005411945206711566,-0.004256427992584869,-0.0016982575230850144,-0.006363396422821931,0.004579608398656357,14398.7,15505.51,13466.07,2039.4400000000005,749880.0,422.570857255257
