,exch.binance.flow.in.ntv,exch.binance.flow.out.ntv,exch.bitfinex.flow.in.ntv,exch.bitfinex.flow.out.ntv,exch.bitmex.flow.in.ntv,exch.bitmex.flow.out.ntv,exch.bitstamp.flow.in.ntv,exch.bitstamp.flow.out.ntv,exch.bittrex.flow.in.ntv,exch.bittrex.flow.out.ntv,exch.gemini.flow.in.ntv,exch.gemini.flow.out.ntv,exch.huobi.flow.in.ntv,exch.huobi.flow.out.ntv,exch.kraken.flow.in.ntv,exch.kraken.flow.out.ntv,exch.poloniex.flow.in.ntv,exch.poloniex.flow.out.ntv,close,high,low,high-low,volume
861,0.03698210412101443,0.036439337071168906,0.02403635312053949,0.021853380455718475,0.01347817020396942,0.004757686088166995,0.030039224935062427,0.04855843874728693,0.00794584491474832,0.011155269659273508,0.027884238614339134,0.015980498649647536,0.032777094378980444,0.03145797396867429,0.02297890039537244,0.013153973923068111,0.0338387348704445,0.022156041648561078,6446.06,6542.42,6438.27,104.14999999999964,3180000.0
862,0.03283488825448449,0.0303041927627199,0.023253840607618613,0.02241277116374735,0.01644923780392168,0.009792817382333799,0.02485598059556731,0.019686795678054696,0.010911529062162962,0.012906151598735423,0.023283697455371174,0.02826866336414385,0.03532771133078226,0.030229403900381386,0.03707693001265249,0.02287135461003415,0.03597906457096281,0.051888592393548025,6377.99,6457.97,6352.45,105.52000000000044,2990000.0
863,0.018730883550265382,0.022212299088409847,0.008192288293904679,0.007016306700315197,0.008122080360777727,0.003195278120550055,0.007032623843335324,0.008597186238530168,0.007477852187946632,0.007025428952085276,0.0036031826554402844,0.0026954959960465335,0.022306309905759047,0.01890624743605768,0.005226736097101775,0.0063197199883393415,0.013358592368009119,0.02002054094861523,6396.37,6419.92,6376.17,43.75,2620000.0
864,0.018411721989910593,0.020450143909370017,0.005009600400129463,0.009819822318838902,0.011085675856553803,0.003443289776241746,0.010379641628847351,0.008474036416023345,0.005422762708372063,0.006619387071412729,0.004542551930433512,0.004135099273412405,0.02443900716438539,0.017093236709815288,0.007960515342902406,0.005691817937440384,0.02460462255163025,0.02097801398535896,6408.18,6414.18,6326.38,87.80000000000018,1870000.0
865,0.03321850825073723,0.03318835339266126,0.01781976828143307,0.01308052318547899,0.017934218099086435,0.006393670774231052,0.03466303588837124,0.037535062315240834,0.008704894575228068,0.010974815503722637,0.027396987660818235,0.010626077587439539,0.03264394445628832,0.027653235793965534,0.02126759507177606,0.022696197143855193,0.046335875380368235,0.040986913342819335,6375.08,6435.41,6350.87,84.53999999999996,3460000.0
866,0.03543153149101325,0.03568227115981514,0.019014797916248508,0.014819194298703398,0.017971138965616907,0.005848394885655605,0.046065584502793994,0.029282466515172842,0.01005753387320175,0.01117559521252684,0.021165635721331635,0.01258227107748379,0.03578547273363057,0.03838850829447124,0.02436552532931079,0.019374048853283258,0.05726203438011367,0.045008645176246045,6339.17,6389.43,6315.58,73.85000000000036,3110000.0
867,0.06858693757654409,0.05982730300013229,0.04091556940418713,0.03406950939706509,0.050524260589842315,0.006150674916155551,0.1133310684790343,0.08908556652143539,0.020967233689227184,0.023085032626891128,0.0618708709799114,0.1251174569879869,0.05227760952908435,0.06046161960278692,0.057943669475985504,0.04002160803852216,0.08308127757538021,0.059353501075122966,5741.47,6375.7,5469.93,905.7699999999995,2860000.0
868,0.10681618456152468,0.0992046930172534,0.056268889966536416,0.06844762413816366,0.02770841000379397,0.05872331887551829,0.07732336727120168,0.08316244643904075,0.025139718673558784,0.02091872116609364,0.03203252061877303,0.050442642710091676,0.056712813377826604,0.06060421948501308,0.07388798181878585,0.044111939464221914,0.1348149232954563,0.12304410724312406,5647.5,5767.06,5300.75,466.3100000000004,2280000.0
869,0.04138092597798159,0.03975506523512588,0.04254348750278517,0.033854024625922643,0.014071581434098488,0.04720217007830395,0.045554233611274086,0.04397987170130172,0.0144790279459198,0.013236435942774951,0.0413398873974274,0.03641015043529596,0.04972279860733643,0.04051536487576996,0.03674610603724136,0.03141212279060199,0.04682006790014751,0.043086337485896936,5586.27,5676.54,5487.87,188.67000000000007,2900000.0
870,0.026083667397170423,0.02140742952309308,0.013661494596722569,0.022319820062831796,0.006816479346421227,0.01762392681483343,0.017148128854404972,0.02286654918987394,0.007432585728591812,0.008124279548117211,0.007518369879263015,0.013345787765502702,0.021817057357382295,0.021389653846469698,0.021956278815964514,0.016717008958056594,0.03470456539996031,0.02416300674880045,5568.94,5602.01,5524.7,77.3100000000004,3190000.0
871,0.021193168081812992,0.02194386622297513,0.018225664628688246,0.021746263382399742,0.006728598787757511,0.017487968734705678,0.014328628178053974,0.011815961082965608,0.007690670058744921,0.00672681190505161,0.015148412249368174,0.00867389058817914,0.023690868903256397,0.021243016644122176,0.011684618521252285,0.01856096005066361,0.021336524311659364,0.014611224857725922,5615.26,5701.35,5567.95,133.40000000000055,1890000.0
872,0.07954908199493994,0.09221241760560865,0.06463047012847617,0.029021095326278144,0.05187294277904742,0.0039223359448797655,0.08754471595470648,0.06129514399471654,0.02032179370922419,0.03425055493588046,0.06703930590079789,0.03938381975876547,0.06482342368276987,0.04801035093134973,0.07936742089325426,0.042234808377286985,0.05853832128022781,0.06947973504661961,4809.62,5615.98,4757.01,858.9699999999993,2480000.0
873,0.11093746660904905,0.10668711958660086,0.09819038554615982,0.12066866789402643,0.07243745865486684,0.033702428811005304,0.14436484670163938,0.0882544468458159,0.04389654091264818,0.040997260582849596,0.10435673809889583,0.09155320366004192,0.10326922967528632,0.07484781403578292,0.09172355836756337,0.09132714619703466,0.08969362773900794,0.11244939826892526,4441.81,4953.56,4168.25,785.3100000000004,2960000.0
874,0.04787414009049561,0.056432561685905415,0.05509404992879513,0.04230255796342911,0.0183308423592526,0.033844679223091055,0.07350569398501441,0.056723279508189846,0.021072703754770744,0.016638301857627377,0.035559592302375605,0.06903538289430107,0.0509187195178815,0.05884131691986863,0.04811991131448111,0.06053473657874502,0.061335448294321464,0.06259121027307307,4593.04,4689.55,4315.58,373.97000000000025,2600000.0
875,0.04023283125747998,0.0500015578363903,0.03721870692152498,0.026779229374935515,0.014072107968132692,0.02027167534500455,0.03285023702858581,0.041635744516494995,0.015659861271716723,0.01839553404561807,0.038763637096571414,0.03290224335747943,0.04249196084262791,0.04801187258001508,0.02482317834574787,0.035847125089930744,0.031094708009488815,0.0458984338680707,4320.68,4640.72,4297.21,343.5100000000002,2520000.0
