,exch.binance.flow.in.ntv,exch.binance.flow.out.ntv,exch.bitfinex.flow.in.ntv,exch.bitfinex.flow.out.ntv,exch.bitstamp.flow.in.ntv,exch.bitstamp.flow.out.ntv,exch.bittrex.flow.in.ntv,exch.bittrex.flow.out.ntv,exch.gemini.flow.in.ntv,exch.gemini.flow.out.ntv,exch.huobi.flow.in.ntv,exch.huobi.flow.out.ntv,exch.kraken.flow.in.ntv,exch.kraken.flow.out.ntv,exch.poloniex.flow.in.ntv,exch.poloniex.flow.out.ntv,close,high,low,high-low,volume
492,1.5442957309201044,1.5628081850051558,0.02644970483572622,0.011991091634306944,0.02563000634931084,0.025034138433209112,0.04851407454079269,0.04368011894888743,0.004456812453667785,0.005465280495128865,0.0,0.0,0.004692846781566372,0.0066609131616852365,0.006060258665806936,0.012618271745602204,300.04,304.65,294.05,10.599999999999966,28620000.0
493,2.1425300092320136,2.38382104525478,0.026298812729247847,0.014034409985790459,0.037801105154666566,0.030949103923578216,0.04853362396388784,0.049165122733083086,0.002728410322070464,0.005255539967652699,0.0,0.0,0.0024048058529329837,0.0060042652161268325,0.008532362480003365,0.01136067779210257,295.8,302.16,287.68,14.480000000000018,25250000.0
494,3.300286073359606,3.2641147114298947,0.03791283662582783,0.03196485004260427,0.05318780833620311,0.05950230080659387,0.061350319827240145,0.06680925698459833,0.03362699359088712,0.024196518462883752,0.0,0.0,0.0050175842416210654,0.00671689563115674,0.012208772594498074,0.01785926414424838,296.82,306.8,292.26,14.54000000000002,27000000.0
495,3.121578336799388,3.4356760920477223,0.03217589150711132,0.034255588999939246,0.05157881549082236,0.03883054147246354,0.08777978796231886,0.0729874662120416,0.01946293038195475,0.020524925094953614,0.0,0.0,0.00537502988486056,0.009694086742791262,0.009170227069088412,0.015871263737591727,291.84,303.76,287.45,16.310000000000002,38740000.0
496,4.067049326039043,3.8082265175787664,0.05517413644283328,0.06207361137199411,0.08062069724350152,0.0981134198205465,0.13874691069825268,0.08073810797725225,0.04157111020806244,0.04174395924331373,0.0,0.0,0.005485395356714453,0.009199439884907196,0.020912223646499143,0.015397384783025774,307.35,319.2,290.55,28.649999999999977,33780000.0
497,4.625795774565313,4.7790508130319225,0.04468506229729984,0.029915500043062232,0.12280096352035093,0.061450041406037346,0.09394467288182888,0.07500208721381409,0.02826148426297122,0.04394434049420832,0.0,0.0,0.013127798933665665,0.013223953936155565,0.024383392472038676,0.013136029877275386,319.66,329.21,305.84,23.370000000000005,25800000.0
498,5.411778309249537,5.566664662216711,0.04635989146180916,0.06131592844808037,0.07464441774711837,0.0709855901731078,0.07756290432715231,0.08664040880287645,0.027477053120146713,0.024254264970084028,0.0,0.0,0.009455954065182348,0.00828148043570594,0.013475944188364898,0.020611758824795406,296.86,324.22,288.96,35.26000000000005,27090000.0
499,3.3420006511436333,3.1220189977921775,0.04611818667765984,0.04299697870246018,0.04607046168927505,0.06754485988212737,0.10169168303040234,0.0878148611354612,0.015151078020591294,0.018408674922502012,0.0,0.0,0.009642523827653692,0.006868027060024089,0.017155063642456714,0.015968700987824817,314.23,320.05,296.26,23.79000000000002,40250000.0
500,4.364298818192975,4.124795021523969,0.07461879449894812,0.05631178044146867,0.11463587097840107,0.09330507704644338,0.23573179824295198,0.19353321976834253,0.03232805078233746,0.044190760772947486,0.0,0.0,0.009365781743329119,0.009635842708523036,0.029626993981549964,0.032637310504360514,306.02,317.22,297.48,19.74000000000001,26240000.0
501,2.612873615720565,2.179025671483796,0.05111657045854684,0.05358250121195504,0.07410878292178187,0.12292477860648121,0.10581094908585299,0.09070318354999861,0.04695753654386154,0.041520310988259,0.0,0.0,0.0033045869639469158,0.00936788654265019,0.018310671883122766,0.015371728287603515,314.6,318.58,305.35,13.229999999999961,26830000.0
502,1.9562307443645146,1.875913932053068,0.047723465645999906,0.04925615859257656,0.1515085033173888,0.07683637538902686,0.10230709820946704,0.07738456120087021,0.035362102195416294,0.03912643997162721,0.0,0.0,0.007977817707813967,0.009402537570608084,0.015990940636314694,0.013091843965065552,334.72,337.15,314.45,22.69999999999999,60700000.0
